Job_Title,Rating,Company_Name,Company_Location,State,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,SAS,Statistics,Machine_Learning,SQL,Python,Tableau,BI,AWS,GoogleCloud,Azure,Excel,Powerpoint,Lowest_Salary(1000s),Highest_Salary(1000s),Avg_Salary(1000s),Highest_salary>120K
Business Analyst,4.0,Alpha Consulting,Austin, TX,"East Brunswick, NJ",201 to 500 ,2002,Private,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),"The Judge Group, Randstad, Kforce",0,0,0,1,0,0,0,0,0,0,1,1,48,87,67,0.0
Business Analyst,3.2,Calsoft Labs,Austin, TX,"Bengaluru, India",1001 to 5000 ,2000,Private,IT Services,Information Technology,Unknown / Non-Applicable,"Mindtree, Happiest Minds Technologies, Altran Americas",1,1,0,0,1,1,0,0,0,0,1,0,48,87,67,0.0
Data Analyst,4.1,Grand Rounds,Austin, TX,"San Francisco, CA",501 to 1000 ,2008,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,1,0,0,1,0,0,0,0,0,0,1,0,48,87,67,0.0
Business Analyst,4.5,Rose International,Austin, TX,"Chesterfield, MO",1001 to 5000 ,1997,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Unknown,1,1,0,0,1,1,0,0,0,0,1,0,38,82,60,0.0
Business Analyst,4.8,Metasys Technologies,Austin, TX,"Atlanta, GA",201 to 500 ,2008,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,38,82,60,0.0
Data Analyst,4.3,Lightspeed Systems,Austin, TX,"Austin, TX",51 to 200 ,1986,Private,Computer Hardware & Software,Information Technology,$25  to  $50 million (USD),Unknown,1,0,0,1,1,1,0,1,0,1,0,0,38,82,60,0.0
Business Analyst,3.6,CACI International,Austin, TX,"Arlington, VA",10000+ ,1936,Public,Aerospace & Defense,Aerospace & Defense,$2  to  $5 billion (USD),"CSC, ManTech, SAIC",0,0,0,1,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,4.0,TALENT Software Services,Austin, TX,"Minneapolis, MN",51 to 200 ,2005,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Data Analyst,4.0,Natera,Austin, TX,"San Carlos, CA",501 to 1000 ,2005,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100  to  $500 million (USD),"Genomic Health, 23andMe, Illumina",0,1,0,0,0,0,0,1,0,0,1,0,38,82,60,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1995,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,3.4,Guidehouse,Austin, TX,"Washington, DC",5001 to 10000 ,1934,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Business Analyst,3.9,City of Austin Texas,Austin, TX,"Austin, TX",10000+ ,1857,Government,Municipal Governments,Government,Unknown / Non-Applicable,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,38,82,60,0.0
Data Analyst,4.2,Solekai Systems Corp,Austin, TX,"San Diego, CA",1 to 50 ,1981,Private,Computer Hardware & Software,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,1,0,0,38,82,60,0.0
Business Analyst,3.6,"Iconma, L.L.C.",Austin, TX,"Troy, MI",1001 to 5000 ,1980,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Experis,1,1,0,0,1,1,0,0,0,0,1,0,38,82,60,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1969,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,3.7,22nd Century Technologies,Austin, TX,"Somerset, NJ",1001 to 5000 ,1969,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,1,0,1,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,2013,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Business Analyst,3.3,Allscripts,Austin, TX,"Chicago, IL",5001 to 10000 ,2010,Public,Computer Hardware & Software,Information Technology,$1  to  $2 billion (USD),"Cerner, Epic, Athena Health Care Systems",0,0,0,1,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,3.5,University Federal Credit Union,Austin, TX,"Austin, TX",501 to 1000 ,2008,Organization,Banks & Credit Unions,Finance,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,1,38,82,60,0.0
Business Analyst,4.7,Voca,Austin, TX,"Rochester, MN",201 to 500 ,2002,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Randstad, Kelly",0,0,0,0,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,3.6,Arrow Digital,Austin, TX,"West Palm Beach, FL",51 to 200 ,1998,Private,Enterprise Software & Network Solutions,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Data Analyst,3.6,eBay,Austin, TX,"San Jose, CA",10000+ ,1997,Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",1,0,0,1,1,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,2.9,Lower Colorado River Authority,Austin, TX,"Austin, TX",1001 to 5000 ,1996,Government,State & Regional Agencies,Government,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,38,82,60,0.0
Business Analyst,3.6,BBVA,Austin, TX,"Bilbao, Spain",10000+ ,2004,Private,Banks & Credit Unions,Finance,$2  to  $5 billion (USD),"Santander, CaixaBank, Indra",0,1,0,0,0,0,0,0,0,0,0,0,38,82,60,0.0
Data Analyst,3.1,Infosys,Austin, TX,"Bengaluru, India",10000+ ,2008,Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Business Analyst,4.4,DHI Mortgage,Austin, TX,"Austin, TX",1001 to 5000 ,1966,Segment,Lending,Finance,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,38,82,60,0.0
Sr. Business Analyst,3.8,Flex,Austin, TX,"Singapore, Singapore",10000+ ,1912,Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,38,82,60,0.0
Data Analyst,3.8,Flex,Austin, TX,"Singapore, Singapore",10000+ ,1934,Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,1,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Data Analyst,2.6,Babylon Health,Austin, TX,"London, United Kingdom",1001 to 5000 ,1912,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,1,1,1,1,0,0,0,0,0,0,46,84,65,0.0
Data Analyst,4.0,CYNET SYSTEMS,Austin, TX,"Ashburn, VA",501 to 1000 ,1956,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,46,84,65,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,2004,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.9,Diverse Lynx,Austin, TX,"Princeton, NJ",501 to 1000 ,2002,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Data Analyst,3.5,NxStage,Austin, TX,"Lawrence, MA",1001 to 5000 ,2018,Public,Health Care Products Manufacturing,Manufacturing,$500 million  to  $1 billion (USD),"Baxter, Gambro AB, Fresenius",1,0,0,1,0,0,0,1,0,0,1,0,46,84,65,0.0
Data Analyst,3.1,QuEST Global,Austin, TX,"Singapore, Singapore",10000+ ,1968,Private,Aerospace & Defense,Aerospace & Defense,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.5,General Dynamics Information Technology,Austin, TX,"Fairfax, VA",10000+ ,1999,Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.9,Themesoft Inc,Austin, TX,"Plano, TX",51 to 200 ,1970,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1969,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,46,84,65,0.0
Business Analyst,4.1,Kforce,Round Rock, TX,"Tampa, FL",10000+ ,1911,Public,Staffing & Outsourcing,Business Services,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,1,1,0,0,0,1,0,46,84,65,0.0
Business Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1980,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,46,84,65,0.0
Business Analyst,2.9,Lower Colorado River Authority,Austin, TX,"Austin, TX",1001 to 5000 ,1969,Government,State & Regional Agencies,Government,$1  to  $2 billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,46,84,65,0.0
Data Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1997,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,1,0,0,1,1,0,0,1,0,0,1,0,46,84,65,0.0
Business Analyst,2.9,"Nesco Resource, LLC",Austin, TX,"Cleveland, OH",1001 to 5000 ,1969,Private,Staffing & Outsourcing,Business Services,$500 million  to  $1 billion (USD),Unknown,0,0,0,1,1,1,0,0,0,0,1,0,46,84,65,0.0
Business Analyst,3.7,SBG Techology Solutions,Austin, TX,"Stafford, VA",51 to 200 ,2008,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,46,84,65,0.0
Business Analyst,4.2,Solekai Systems Corp,Austin, TX,"San Diego, CA",1 to 50 ,2008,Private,Computer Hardware & Software,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.4,Guidehouse,Austin, TX,"Washington, DC",5001 to 10000 ,2000,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,46,84,65,0.0
Sr. Business Analyst,3.5,LPL Financial,Austin, TX,"Boston, MA",1001 to 5000 ,2014,Public,Investment Banking & Asset Management,Finance,$2  to  $5 billion (USD),"Fidelity Investments, UBS, Morgan Stanley",0,0,0,1,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.7,Quantech Services,Austin, TX,"Lexington, MA",201 to 500 ,1981,Private,Federal Agencies,Government,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,46,84,65,0.0
Business Analyst,3.5,"The Judge Group, Inc.",Austin, TX,"Wayne, PA",1001 to 5000 ,1998,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"Adecco, Kforce",0,0,0,0,0,0,0,0,0,0,1,0,46,84,65,0.0
Business Analyst,3.5,Leidos,Austin, TX,"Reston, VA",10000+ ,1999,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,59,107,83,0.0
Data Analyst,3.7,IBM,Austin, TX,"Armonk, NY",10000+ ,2014,Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",0,0,0,0,0,0,0,0,0,0,1,1,59,107,83,0.0
Business Analyst,4.0,Austin Regional Clinic,Austin, TX,"Austin, TX",Unknown,2003,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,3.5,Leidos,Austin, TX,"Reston, VA",10000+ ,2008,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,59,107,83,0.0
Business Analyst,3.7,22nd Century Technologies,Austin, TX,"Somerset, NJ",1001 to 5000 ,1961,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,59,107,83,0.0
Data Analyst,3.8,Flex,Austin, TX,"Singapore, Singapore",10000+ ,1981,Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,1,0,0,0,0,0,0,0,0,0,0,59,107,83,0.0
Business Analyst,4.5,Avani Technology Solutions,Austin, TX,"Rochester, NY",501 to 1000 ,2008,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,0,0,59,107,83,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1997,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,4.9,"Airetel Staffing, Inc",Round Rock, TX,"Altamonte Springs, FL",1 to 50 ,2008,Private,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,107,83,0.0
Data Analyst,4.7,OnlineMedEd,Austin, TX,"Austin, TX",51 to 200 ,2010,Private,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,0,0,59,107,83,0.0
Data Analyst,3.1,Infosys,Austin, TX,"Bengaluru, India",10000+ ,1936,Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,0,1,0,0,0,0,0,0,1,0,59,107,83,0.0
Sr. Data Scientist,4.5,SciPlay,Austin, TX,"Cedar Falls, IA",201 to 500 ,1969,Public,Video Games,Media,Unknown / Non-Applicable,Unknown,1,1,1,1,0,1,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,4.8,System Soft Technologies,Austin, TX,"Tampa, FL",201 to 500 ,1978,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,3.7,Zentek Infosoft Inc.,Austin, TX,"Dallas, TX",51 to 200 ,1998,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,107,83,0.0
Data Analyst,4.6,Foresite Group,Austin, TX,"Peachtree Corners, GA",51 to 200 ,1956,Private,Architectural & Engineering Services,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,107,83,0.0
Business Analyst,4.5,Avani Technology Solutions,Austin, TX,"Rochester, NY",501 to 1000 ,1948,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,107,83,0.0
Sr. Business Analyst,3.0,Plantronics,Austin, TX,"Santa Cruz, CA",5001 to 10000 ,1999,Public,Telecommunications Manufacturing,Telecommunications,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,1,0,0,1,0,59,107,83,0.0
Data Analyst,4.2,"Whitney, Bradley and Brown",Austin, TX,"Reston, VA",501 to 1000 ,1971,Private,Consulting,Business Services,$100  to  $500 million (USD),"CACI International, SAIC, Leidos",0,0,0,0,0,0,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1994,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,107,83,0.0
Business Analyst,3.7,22nd Century Technologies,Austin, TX,"Somerset, NJ",1001 to 5000 ,2003,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,0,0,59,107,83,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1999,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,107,83,0.0
Data Analyst,4.7,KGS,Austin, TX,"New York, NY",51 to 200 ,2010,Private,Investment Banking & Asset Management,Finance,$10  to  $25 million (USD),Unknown,1,0,0,0,0,0,0,0,0,0,1,0,59,107,83,0.0
Business Analyst,3.5,UFCU,Austin, TX,"Austin, TX",501 to 1000 ,2010,Organization,Banks & Credit Unions,Finance,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,1,43,82,62,0.0
Business Analyst,3.5,Leidos,Austin, TX,"Reston, VA",10000+ ,2008,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,43,82,62,0.0
Business Analyst,3.0,DJO Global,Austin, TX,"Dallas, TX",5001 to 10000 ,1995,Segment,Health Care Products Manufacturing,Manufacturing,$1  to  $2 billion (USD),"Orthofix, Stryker",0,0,0,0,0,0,0,1,0,0,0,0,43,82,62,0.0
Data Scientist,2.8,Healthgrades,Austin, TX,"Denver, CO",501 to 1000 ,2003,Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Sapphire Digital",0,0,0,1,0,1,0,0,0,0,1,0,43,82,62,0.0
Business Analyst,2.9,"Nesco Resource, LLC",Austin, TX,"Cleveland, OH",1001 to 5000 ,1937,Private,Staffing & Outsourcing,Business Services,$500 million  to  $1 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,82,62,0.0
Data Analyst,3.5,Robert Half,Austin, TX,"Menlo Park, CA",10000+ ,2008,Public,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"Adecco, Manpower",1,1,0,1,0,0,0,0,0,0,1,0,43,82,62,0.0
Business Analyst,4.0,Genesis10,Austin, TX,"New York, NY",1001 to 5000 ,1789,Private,Consulting,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,43,82,62,0.0
Sr. Data Analyst,3.0,Twia,Austin, TX,"Austin, TX",201 to 500 ,1903,Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,1,0,43,82,62,0.0
Business Analyst,2.6,Hubbell Power Systems,Austin, TX,"Columbia, SC",1001 to 5000 ,1912,Public,Industrial Manufacturing,Manufacturing,$100  to  $500 million (USD),Unknown,0,0,1,0,0,0,0,0,0,1,1,0,43,82,62,0.0
Business Analyst,3.5,New American Funding,Austin, TX,"Tustin, CA",1001 to 5000 ,2008,Private,Lending,Finance,$10+ billion (USD),"CashCall, loanDepot, Quicken Loans",0,0,0,0,0,0,0,0,0,0,1,0,43,82,62,0.0
Business Analyst,4.1,UST Global,Round Rock, TX,"Aliso Viejo, CA",10000+ ,1962,Private,IT Services,Information Technology,$1  to  $2 billion (USD),"Cognizant Technology Solutions, Infosys, Wipro",0,0,0,0,0,0,0,0,0,0,1,1,43,82,62,0.0
Business Analyst,4.0,SOFTHQ INC,Austin, TX,"San Diego, CA",51 to 200 ,1968,Private,Computer Hardware & Software,Information Technology,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,82,62,0.0
Sr. Business Analyst,3.7,CloudFlare,Austin, TX,"San Francisco, CA",1001 to 5000 ,2017,Public,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,43,82,62,0.0
Business Analyst,4.5,Avani Technology Solutions,Austin, TX,"Rochester, NY",501 to 1000 ,1992,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,1,0,1,0,0,0,0,0,0,43,82,62,0.0
Data Analyst,3.6,eBay,Austin, TX,"San Jose, CA",10000+ ,2010,Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",0,0,0,1,0,0,0,0,0,0,1,0,43,82,62,0.0
Sr. Data Scientist,4.1,Splunk,Austin, TX,"San Francisco, CA",1001 to 5000 ,2010,Public,Enterprise Software & Network Solutions,Information Technology,$1  to  $2 billion (USD),Unknown,1,0,1,0,0,0,0,1,0,0,1,1,43,82,62,0.0
Data Analyst,3.9,Teacher Retirement System of Texas,Austin, TX,"Austin, TX",501 to 1000 ,1925,Government,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,1,1,1,0,0,1,0,0,0,0,0,43,82,62,0.0
Data Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,1995,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,1,1,0,1,0,0,0,0,0,0,1,0,43,82,62,0.0
Data Analyst,3.5,Department Of The Treasury,Austin, TX,"Washington, DC",10000+ ,2008,Government,Federal Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,82,62,0.0
Business Analyst,3.5,Baylor Scott & White Health,Austin, TX,"Dallas, TX",10000+ ,1995,Private,Health Care Services & Hospitals,Health Care,$5  to  $10 billion (USD),"Texas Health Resources, Ascension Seton, UT Southwestern Medical Center",0,0,0,0,0,0,0,0,0,0,1,0,43,82,62,0.0
Data Analyst,2.8,Texas Health & Human Services Commission,Austin, TX,"Austin, TX",10000+ ,1980,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,43,82,62,0.0
Business Analyst,4.5,Avani Technology Solutions,Austin, TX,"Rochester, NY",501 to 1000 ,1876,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,43,82,62,0.0
Business Analyst,3.6,CACI,Austin, TX,"Arlington, VA",10000+ ,2008,Public,Aerospace & Defense,Aerospace & Defense,$2  to  $5 billion (USD),"CSC, ManTech, SAIC",0,0,0,1,0,0,0,0,0,0,0,0,34,65,49,0.0
Data Analyst,4.2,ManTech,Austin, TX,"Herndon, VA",5001 to 10000 ,2014,Public,Research & Development,Business Services,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,34,65,49,0.0
Data Analyst,4.4,Assembly,Austin, TX,"Santa Monica, CA",1 to 50 ,1976,Private,Building & Personnel Services,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,1,0,1,0,0,0,0,1,1,34,65,49,0.0
Data Analyst,3.6,IPT Associates,Austin, TX,"Billerica, MA",51 to 200 ,2002,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,34,65,49,0.0
Data Analyst,4.0,CYNET SYSTEMS,Austin, TX,"Ashburn, VA",501 to 1000 ,1980,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,34,65,49,0.0
Business Analyst,4.2,"Aunt Bertha, a Public Benefit Corp.",Austin, TX,"Austin, TX",51 to 200 ,1946,Private,Internet,Information Technology,$5  to  $10 million (USD),Unknown,0,0,0,1,1,1,0,0,0,0,0,0,34,65,49,0.0
Data Analyst,3.2,Alliant Insurance Services,Austin, TX,"Newport Beach, CA",1001 to 5000 ,1841,Private,Insurance Agencies & Brokerages,Insurance,$1  to  $2 billion (USD),"Aon, Gallagher, Lockton Companies",0,0,0,0,0,0,0,0,0,0,1,0,34,65,49,0.0
Data Analyst,3.6,eBay,Austin, TX,"San Jose, CA",10000+ ,2001,Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",0,0,0,0,0,0,0,0,0,0,1,0,34,65,49,0.0
Data Analyst,5.0,"Staffigo Technical Services, LLC",Austin, TX,"Woodridge, IL",51 to 200 ,2009,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,1,1,0,1,0,0,0,0,0,0,1,0,34,65,49,0.0
Data Scientist Manager,3.6,eBay,Austin, TX,"San Jose, CA",10000+ ,2016,Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",0,0,0,0,0,0,0,0,0,0,0,0,34,65,49,0.0
Business Analyst,4.0,Austin Regional Clinic,Austin, TX,"Austin, TX",Unknown,2004,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,0,1,0,1,0,0,0,0,0,0,34,65,49,0.0
Data Analyst,3.7,TEXAS DEPARTMENT OF INSURANCE,Austin, TX,"Austin, TX",1001 to 5000 ,2006,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,1,0,0,1,0,34,65,49,0.0
